method;N;M;threads;chunkSize;ExecutingTime;
Guided;440;440;2;391;0.327085;
Guided;440;440;2;401;0.334548;
Guided;440;440;2;411;0.34175;
Guided;440;440;2;421;0.346498;
Guided;440;440;2;431;0.358373;
Guided;440;440;3;1;0.121105;
Guided;440;440;3;11;0.128741;
Guided;440;440;3;21;0.12921;
Guided;440;440;3;31;0.126546;
Guided;440;440;3;41;0.1284;
Guided;440;440;3;51;0.126459;
Guided;440;440;3;61;0.130234;
Guided;440;440;3;71;0.122737;
Guided;440;440;3;81;0.139221;
Guided;440;440;3;91;0.1582;
Guided;440;440;3;101;0.156325;
Guided;440;440;3;111;0.150699;
Guided;440;440;3;121;0.144876;
Guided;440;440;3;131;0.135638;
Guided;440;440;3;141;0.125775;
Guided;440;440;3;151;0.127992;
Guided;440;440;3;161;0.136163;
Guided;440;440;3;171;0.14606;
Guided;440;440;3;181;0.158346;
Guided;440;440;3;191;0.160842;
Guided;440;440;3;201;0.168555;
Guided;440;440;3;211;0.176507;
Guided;440;440;3;221;0.188681;
Guided;440;440;3;231;0.187982;
Guided;440;440;3;241;0.196844;
Guided;440;440;3;251;0.204466;
Guided;440;440;3;261;0.213491;
Guided;440;440;3;271;0.221552;
Guided;440;440;3;281;0.229873;
Guided;440;440;3;291;0.238218;
Guided;440;440;3;301;0.247904;
Guided;440;440;3;311;0.256073;
Guided;440;440;3;321;0.264309;
Guided;440;440;3;331;0.273034;
Guided;440;440;3;341;0.281039;
Guided;440;440;3;351;0.289509;
Guided;440;440;3;361;0.298176;
Guided;440;440;3;371;0.307621;
Guided;440;440;3;381;0.316495;
Guided;440;440;3;391;0.323851;
Guided;440;440;3;401;0.334592;
Guided;440;440;3;411;0.342073;
Guided;440;440;3;421;0.352562;
Guided;440;440;3;431;0.360286;
Guided;440;440;4;1;0.0924721;
Guided;440;440;4;11;0.0951347;
Guided;440;440;4;21;0.0974573;
Guided;440;440;4;31;0.100846;
Guided;440;440;4;41;0.102345;
Guided;440;440;4;51;0.0955134;
Guided;440;440;4;61;0.105129;
Guided;440;440;4;71;0.119285;
Guided;440;440;4;81;0.148907;
Guided;440;440;4;91;0.122959;
Guided;440;440;4;101;0.107466;
Guided;440;440;4;111;0.100957;
Guided;440;440;4;121;0.106358;
Guided;440;440;4;131;0.113961;
Guided;440;440;4;141;0.122568;
Guided;440;440;4;151;0.128305;
Guided;440;440;4;161;0.1348;
Guided;440;440;4;171;0.146649;
Guided;440;440;4;181;0.156266;
Guided;440;440;4;191;0.164703;
Guided;440;440;4;201;0.172705;
Guided;440;440;4;211;0.18661;
Guided;440;440;4;221;0.188403;
Guided;440;440;4;231;0.18757;
Guided;440;440;4;241;0.196643;
Guided;440;440;4;251;0.205534;
Guided;440;440;4;261;0.213647;
Guided;440;440;4;271;0.223009;
Guided;440;440;4;281;0.230008;
Guided;440;440;4;291;0.240034;
Guided;440;440;4;301;0.249187;
Guided;440;440;4;311;0.256227;
Guided;440;440;4;321;0.264624;
Guided;440;440;4;331;0.273361;
Guided;440;440;4;341;0.281304;
Guided;440;440;4;351;0.292584;
Guided;440;440;4;361;0.299503;
Guided;440;440;4;371;0.306525;
Guided;440;440;4;381;0.314704;
Guided;440;440;4;391;0.323704;
Guided;440;440;4;401;0.339258;
Guided;440;440;4;411;0.348236;
Guided;440;440;4;421;0.35829;
Guided;440;440;4;431;0.361853;
Guided;440;440;5;1;0.0738924;
Guided;440;440;5;11;0.076857;
Guided;440;440;5;21;0.0769507;
Guided;440;440;5;31;0.0833411;
Guided;440;440;5;41;0.0805633;
Guided;440;440;5;51;0.0907297;
Guided;440;440;5;61;0.101734;
Guided;440;440;5;71;0.113162;
Guided;440;440;5;81;0.0912483;
Guided;440;440;5;91;0.0796157;
Guided;440;440;5;101;0.0869772;
Guided;440;440;5;111;0.0968804;
Guided;440;440;5;121;0.106253;
Guided;440;440;5;131;0.114717;
Guided;440;440;5;141;0.12389;
Guided;440;440;5;151;0.127012;
Guided;440;440;5;161;0.135556;
Guided;440;440;5;171;0.145468;
Guided;440;440;5;181;0.157758;
Guided;440;440;5;191;0.162073;
Guided;440;440;5;201;0.168364;
Guided;440;440;5;211;0.180315;
Guided;440;440;5;221;0.197698;
Guided;440;440;5;231;0.189152;
Guided;440;440;5;241;0.196641;
Guided;440;440;5;251;0.205441;
Guided;440;440;5;261;0.213338;
Guided;440;440;5;271;0.221606;
Guided;440;440;5;281;0.229956;
Guided;440;440;5;291;0.239489;
Guided;440;440;5;301;0.247859;
Guided;440;440;5;311;0.257211;
Guided;440;440;5;321;0.265778;
Guided;440;440;5;331;0.273322;
Guided;440;440;5;341;0.28247;
Guided;440;440;5;351;0.28954;
Guided;440;440;5;361;0.297747;
Guided;440;440;5;371;0.307206;
Guided;440;440;5;381;0.316884;
Guided;440;440;5;391;0.327155;
Guided;440;440;5;401;0.333844;
Guided;440;440;5;411;0.347503;
Guided;440;440;5;421;0.349979;
Guided;440;440;5;431;0.356359;
Guided;440;440;6;1;0.0636978;
Guided;440;440;6;11;0.0667798;
Guided;440;440;6;21;0.0656061;
Guided;440;440;6;31;0.0698269;
Guided;440;440;6;41;0.0706978;
Guided;440;440;6;51;0.0867386;
Guided;440;440;6;61;0.100797;
Guided;440;440;6;71;0.0669841;
Guided;440;440;6;81;0.0702468;
Guided;440;440;6;91;0.0794902;
Guided;440;440;6;101;0.0863426;
Guided;440;440;6;111;0.107325;
Guided;440;440;6;121;0.104076;
Guided;440;440;6;131;0.112154;
Guided;440;440;6;141;0.121989;
Guided;440;440;6;151;0.128226;
Guided;440;440;6;161;0.135802;
Guided;440;440;6;171;0.144504;
Guided;440;440;6;181;0.155253;
Guided;440;440;6;191;0.164242;
Guided;440;440;6;201;0.172166;
Guided;440;440;6;211;0.18259;
Guided;440;440;6;221;0.191899;
Guided;440;440;6;231;0.188493;
Guided;440;440;6;241;0.195456;
Guided;440;440;6;251;0.204805;
Guided;440;440;6;261;0.213286;
Guided;440;440;6;271;0.221278;
Guided;440;440;6;281;0.229973;
Guided;440;440;6;291;0.239117;
Guided;440;440;6;301;0.252625;
Guided;440;440;6;311;0.25889;
Guided;440;440;6;321;0.265533;
Guided;440;440;6;331;0.272079;
Guided;440;440;6;341;0.280773;
Guided;440;440;6;351;0.290598;
Guided;440;440;6;361;0.29705;
Guided;440;440;6;371;0.317908;
Guided;440;440;6;381;0.329273;
Guided;440;440;6;391;0.323061;
Guided;440;440;6;401;0.334785;
Guided;440;440;6;411;0.349655;
Guided;440;440;6;421;0.357917;
Guided;440;440;6;431;0.354617;
Guided;440;440;7;1;0.054042;
Guided;440;440;7;11;0.0627394;
Guided;440;440;7;21;0.0647404;
Guided;440;440;7;31;0.0650587;
Guided;440;440;7;41;0.0709303;
Guided;440;440;7;51;0.0852474;
Guided;440;440;7;61;0.0717035;
Guided;440;440;7;71;0.0729864;
Guided;440;440;7;81;0.0746555;
Guided;440;440;7;91;0.0826545;
Guided;440;440;7;101;0.0880776;
Guided;440;440;7;111;0.0956487;
Guided;440;440;7;121;0.122016;
Guided;440;440;7;131;0.113576;
Guided;440;440;7;141;0.138472;
Guided;440;440;7;151;0.12808;
Guided;440;440;7;161;0.141136;
Guided;440;440;7;171;0.142759;
Guided;440;440;7;181;0.158943;
Guided;440;440;7;191;0.163074;
Guided;440;440;7;201;0.175325;
Guided;440;440;7;211;0.181425;
Guided;440;440;7;221;0.183854;
Guided;440;440;7;231;0.187916;
Guided;440;440;7;241;0.205758;
Guided;440;440;7;251;0.208417;
Guided;440;440;7;261;0.213306;
Guided;440;440;7;271;0.23216;
Guided;440;440;7;281;0.234926;
Guided;440;440;7;291;0.240266;
Guided;440;440;7;301;0.276075;
Guided;440;440;7;311;0.260699;
Guided;440;440;7;321;0.262485;
Guided;440;440;7;331;0.287948;
Guided;440;440;7;341;0.281317;
Guided;440;440;7;351;0.292001;
Guided;440;440;7;361;0.299624;
Guided;440;440;7;371;0.32168;
Guided;440;440;7;381;0.314006;
Guided;440;440;7;391;0.326016;
Guided;440;440;7;401;0.330023;
Guided;440;440;7;411;0.338113;
Guided;440;440;7;421;0.353889;
Guided;440;440;7;431;0.35621;
Guided;440;440;8;1;0.0560132;
Guided;440;440;8;11;0.0520383;
Guided;440;440;8;21;0.0580112;
Guided;440;440;8;31;0.0609322;
Guided;440;440;8;41;0.0714009;
Guided;440;440;8;51;0.0660138;
Guided;440;440;8;61;0.0577249;
Guided;440;440;8;71;0.0835783;
Guided;440;440;8;81;0.0747691;
Guided;440;440;8;91;0.088087;
Guided;440;440;8;101;0.0928594;
Guided;440;440;8;111;0.0958761;
Guided;440;440;8;121;0.120139;
Guided;440;440;8;131;0.11397;
Guided;440;440;8;141;0.125632;
Guided;440;440;8;151;0.1292;
Guided;440;440;8;161;0.13802;
Guided;440;440;8;171;0.145961;
Guided;440;440;8;181;0.193737;
Guided;440;440;8;191;0.161581;
Guided;440;440;8;201;0.18297;
Guided;440;440;8;211;0.177143;
Guided;440;440;8;221;0.188747;
Guided;440;440;8;231;0.188209;
Guided;440;440;8;241;0.199109;
Guided;440;440;8;251;0.218509;
Guided;440;440;8;261;0.212549;
Guided;440;440;8;271;0.221929;
Guided;440;440;8;281;0.230179;
Guided;440;440;8;291;0.255734;
Guided;440;440;8;301;0.247437;
Guided;440;440;8;311;0.258075;
Guided;440;440;8;321;0.287395;
Guided;440;440;8;331;0.27242;
Guided;440;440;8;341;0.280643;
Guided;440;440;8;351;0.325831;
Guided;440;440;8;361;0.299069;
Guided;440;440;8;371;0.335505;
Guided;440;440;8;381;0.334936;
Guided;440;440;8;391;0.325222;
Guided;440;440;8;401;0.336833;
Guided;440;440;8;411;0.368299;
Guided;440;440;8;421;0.350671;
Guided;440;440;8;431;0.419391;
Guided;450;450;1;1;0.388375;
Guided;450;450;1;11;0.387811;
Guided;450;450;1;21;0.387922;
Guided;450;450;1;31;0.385909;
Guided;450;450;1;41;0.386;
Guided;450;450;1;51;0.387659;
Guided;450;450;1;61;0.386083;
Guided;450;450;1;71;0.387521;
Guided;450;450;1;81;0.387496;
Guided;450;450;1;91;0.387951;
Guided;450;450;1;101;0.388303;
Guided;450;450;1;111;0.387703;
Guided;450;450;1;121;0.389084;
Guided;450;450;1;131;0.388021;
Guided;450;450;1;141;0.387558;
Guided;450;450;1;151;0.387928;
Guided;450;450;1;161;0.388404;
Guided;450;450;1;171;0.387868;
Guided;450;450;1;181;0.387728;
Guided;450;450;1;191;0.387729;
Guided;450;450;1;201;0.38783;
Guided;450;450;1;211;0.388093;
Guided;450;450;1;221;0.387765;
Guided;450;450;1;231;0.386622;
Guided;450;450;1;241;0.385998;
Guided;450;450;1;251;0.387744;
Guided;450;450;1;261;0.387585;
Guided;450;450;1;271;0.387781;
Guided;450;450;1;281;0.387808;
Guided;450;450;1;291;0.388092;
Guided;450;450;1;301;0.387742;
Guided;450;450;1;311;0.387558;
Guided;450;450;1;321;0.387659;
Guided;450;450;1;331;0.387755;
Guided;450;450;1;341;0.387783;
Guided;450;450;1;351;0.38796;
Guided;450;450;1;361;0.388144;
Guided;450;450;1;371;0.387567;
Guided;450;450;1;381;0.387874;
Guided;450;450;1;391;0.388159;
Guided;450;450;1;401;0.388094;
Guided;450;450;1;411;0.387882;
Guided;450;450;1;421;0.387894;
Guided;450;450;1;431;0.387759;
Guided;450;450;1;441;0.387609;
Guided;450;450;2;1;0.192873;
Guided;450;450;2;11;0.193954;
Guided;450;450;2;21;0.19401;
Guided;450;450;2;31;0.193717;
Guided;450;450;2;41;0.19413;
Guided;450;450;2;51;0.194247;
Guided;450;450;2;61;0.19282;
Guided;450;450;2;71;0.194398;
Guided;450;450;2;81;0.193885;
Guided;450;450;2;91;0.19414;
Guided;450;450;2;101;0.193823;
Guided;450;450;2;111;0.192745;
Guided;450;450;2;121;0.193998;
Guided;450;450;2;131;0.194382;
Guided;450;450;2;141;0.194294;
Guided;450;450;2;151;0.195113;
Guided;450;450;2;161;0.19398;
Guided;450;450;2;171;0.193695;
Guided;450;450;2;181;0.193778;
Guided;450;450;2;191;0.194478;
Guided;450;450;2;201;0.193418;
Guided;450;450;2;211;0.194101;
Guided;450;450;2;221;0.193852;
Guided;450;450;2;231;0.196099;
Guided;450;450;2;241;0.204662;
Guided;450;450;2;251;0.21611;
Guided;450;450;2;261;0.222029;
Guided;450;450;2;271;0.233006;
Guided;450;450;2;281;0.238684;
Guided;450;450;2;291;0.250965;
Guided;450;450;2;301;0.255736;
Guided;450;450;2;311;0.267809;
Guided;450;450;2;321;0.276455;
Guided;450;450;2;331;0.280996;
Guided;450;450;2;341;0.289655;
Guided;450;450;2;351;0.297955;
Guided;450;450;2;361;0.307688;
Guided;450;450;2;371;0.315119;
Guided;450;450;2;381;0.326942;
Guided;450;450;2;391;0.335264;
Guided;450;450;2;401;0.344286;
Guided;450;450;2;411;0.352809;
Guided;450;450;2;421;0.361124;
Guided;450;450;2;431;0.370163;
Guided;450;450;2;441;0.374489;
Guided;450;450;3;1;0.138582;
Guided;450;450;3;11;0.134142;
Guided;450;450;3;21;0.144298;
Guided;450;450;3;31;0.134103;
Guided;450;450;3;41;0.13043;
Guided;450;450;3;51;0.130369;
Guided;450;450;3;61;0.140322;
Guided;450;450;3;71;0.149425;
Guided;450;450;3;81;0.137737;
Guided;450;450;3;91;0.154857;
Guided;450;450;3;101;0.1725;
Guided;450;450;3;111;0.161543;
Guided;450;450;3;121;0.152265;
Guided;450;450;3;131;0.145108;
Guided;450;450;3;141;0.136482;
Guided;450;450;3;151;0.130465;
Guided;450;450;3;161;0.143379;
Guided;450;450;3;171;0.148869;
Guided;450;450;3;181;0.157567;
Guided;450;450;3;191;0.165411;
Guided;450;450;3;201;0.204593;
Guided;450;450;3;211;0.182303;
Guided;450;450;3;221;0.192253;
Guided;450;450;3;231;0.196406;
Guided;450;450;3;241;0.204656;
Guided;450;450;3;251;0.213418;
Guided;450;450;3;261;0.221866;
Guided;450;450;3;271;0.230191;
Guided;450;450;3;281;0.240824;
Guided;450;450;3;291;0.252364;
Guided;450;450;3;301;0.256244;
Guided;450;450;3;311;0.265969;
Guided;450;450;3;321;0.275935;
Guided;450;450;3;331;0.284552;
Guided;450;450;3;341;0.293358;
Guided;450;450;3;351;0.30137;
Guided;450;450;3;361;0.32636;
Guided;450;450;3;371;0.319501;
Guided;450;450;3;381;0.323953;
Guided;450;450;3;391;0.337156;
Guided;450;450;3;401;0.340993;
Guided;450;450;3;411;0.349616;
Guided;450;450;3;421;0.362674;
Guided;450;450;3;431;0.367342;
Guided;450;450;3;441;0.379447;
Guided;450;450;4;1;0.100829;
Guided;450;450;4;11;0.0996377;
Guided;450;450;4;21;0.107285;
Guided;450;450;4;31;0.107084;
Guided;450;450;4;41;0.10741;
Guided;450;450;4;51;0.105812;
Guided;450;450;4;61;0.106296;
Guided;450;450;4;71;0.126856;
Guided;450;450;4;81;0.147302;
Guided;450;450;4;91;0.13389;
Guided;450;450;4;101;0.116602;
Guided;450;450;4;111;0.0986868;
Guided;450;450;4;121;0.119184;
Guided;450;450;4;131;0.124211;
Guided;450;450;4;141;0.126447;
Guided;450;450;4;151;0.131201;
Guided;450;450;4;161;0.148848;
Guided;450;450;4;171;0.148286;
Guided;450;450;4;181;0.155953;
Guided;450;450;4;191;0.163591;
Guided;450;450;4;201;0.172848;
Guided;450;450;4;211;0.182608;
Guided;450;450;4;221;0.189993;
Guided;450;450;4;231;0.198544;
Guided;450;450;4;241;0.211408;
Guided;450;450;4;251;0.217284;
Guided;450;450;4;261;0.2216;
Guided;450;450;4;271;0.233533;
Guided;450;450;4;281;0.242825;
Guided;450;450;4;291;0.251124;
Guided;450;450;4;301;0.256687;
Guided;450;450;4;311;0.268296;
Guided;450;450;4;321;0.2728;
Guided;450;450;4;331;0.285099;
Guided;450;450;4;341;0.293854;
Guided;450;450;4;351;0.302621;
Guided;450;450;4;361;0.31101;
Guided;450;450;4;371;0.323398;
Guided;450;450;4;381;0.328185;
Guided;450;450;4;391;0.33623;
Guided;450;450;4;401;0.346226;
Guided;450;450;4;411;0.353734;
Guided;450;450;4;421;0.362414;
Guided;450;450;4;431;0.379055;
Guided;450;450;4;441;0.380007;
Guided;450;450;5;1;0.082409;
Guided;450;450;5;11;0.081652;
Guided;450;450;5;21;0.0808307;
Guided;450;450;5;31;0.0873743;
Guided;450;450;5;41;0.0887901;
Guided;450;450;5;51;0.104254;
Guided;450;450;5;61;0.105594;
Guided;450;450;5;71;0.125131;
Guided;450;450;5;81;0.100508;
Guided;450;450;5;91;0.0802198;
Guided;450;450;5;101;0.0879256;
Guided;450;450;5;111;0.11406;
Guided;450;450;5;121;0.107406;
Guided;450;450;5;131;0.118198;
Guided;450;450;5;141;0.123125;
Guided;450;450;5;151;0.131387;
Guided;450;450;5;161;0.142143;
Guided;450;450;5;171;0.155227;
Guided;450;450;5;181;0.171633;
Guided;450;450;5;191;0.167435;
Guided;450;450;5;201;0.173923;
Guided;450;450;5;211;0.202579;
Guided;450;450;5;221;0.192159;
Guided;450;450;5;231;0.197982;
Guided;450;450;5;241;0.206033;
Guided;450;450;5;251;0.217111;
Guided;450;450;5;261;0.223274;
Guided;450;450;5;271;0.232239;
Guided;450;450;5;281;0.261484;
Guided;450;450;5;291;0.271363;
Guided;450;450;5;301;0.294528;
Guided;450;450;5;311;0.271667;
Guided;450;450;5;321;0.290501;
Guided;450;450;5;331;0.284597;
Guided;450;450;5;341;0.313559;
Guided;450;450;5;351;0.301235;
Guided;450;450;5;361;0.307498;
Guided;450;450;5;371;0.318031;
Guided;450;450;5;381;0.355634;
Guided;450;450;5;391;0.339063;
Guided;450;450;5;401;0.344106;
Guided;450;450;5;411;0.357606;
Guided;450;450;5;421;0.3613;
Guided;450;450;5;431;0.404224;
Guided;450;450;5;441;0.384388;
Guided;450;450;6;1;0.0682748;
Guided;450;450;6;11;0.0669659;
Guided;450;450;6;21;0.072306;
Guided;450;450;6;31;0.0759229;
Guided;450;450;6;41;0.0881034;
Guided;450;450;6;51;0.0890174;
Guided;450;450;6;61;0.107535;
Guided;450;450;6;71;0.0782693;
Guided;450;450;6;81;0.0871663;
Guided;450;450;6;91;0.0807006;
Guided;450;450;6;101;0.0873542;
Guided;450;450;6;111;0.104171;
Guided;450;450;6;121;0.107121;
Guided;450;450;6;131;0.11455;
Guided;450;450;6;141;0.12863;
Guided;450;450;6;151;0.136188;
Guided;450;450;6;161;0.148369;
Guided;450;450;6;171;0.166455;
Guided;450;450;6;181;0.172585;
Guided;450;450;6;191;0.166686;
Guided;450;450;6;201;0.173114;
Guided;450;450;6;211;0.190628;
Guided;450;450;6;221;0.189496;
Guided;450;450;6;231;0.196896;
Guided;450;450;6;241;0.206067;
Guided;450;450;6;251;0.213309;
Guided;450;450;6;261;0.222923;
Guided;450;450;6;271;0.23373;
Guided;450;450;6;281;0.240542;
Guided;450;450;6;291;0.247562;
Guided;450;450;6;301;0.259123;
Guided;450;450;6;311;0.268662;
Guided;450;450;6;321;0.272906;
Guided;450;450;6;331;0.28537;
Guided;450;450;6;341;0.294757;
Guided;450;450;6;351;0.299308;
Guided;450;450;6;361;0.310197;
Guided;450;450;6;371;0.327746;
Guided;450;450;6;381;0.32394;
Guided;450;450;6;391;0.33352;
Guided;450;450;6;401;0.345376;
Guided;450;450;6;411;0.353894;
Guided;450;450;6;421;0.361626;
Guided;450;450;6;431;0.370389;
Guided;450;450;6;441;0.403121;
Guided;450;450;7;1;0.0570443;
Guided;450;450;7;11;0.0610362;
Guided;450;450;7;21;0.0678566;
Guided;450;450;7;31;0.0656862;
Guided;450;450;7;41;0.0710412;
Guided;450;450;7;51;0.0890512;
Guided;450;450;7;61;0.0694389;
Guided;450;450;7;71;0.06243;
Guided;450;450;7;81;0.0742169;
Guided;450;450;7;91;0.081634;
Guided;450;450;7;101;0.089081;
Guided;450;450;7;111;0.101913;
Guided;450;450;7;121;0.105075;
Guided;450;450;7;131;0.119951;
Guided;450;450;7;141;0.127599;
Guided;450;450;7;151;0.135055;
Guided;450;450;7;161;0.146156;
Guided;450;450;7;171;0.148913;
Guided;450;450;7;181;0.156028;
Guided;450;450;7;191;0.165823;
Guided;450;450;7;201;0.173897;
Guided;450;450;7;211;0.184016;
Guided;450;450;7;221;0.193064;
Guided;450;450;7;231;0.199485;
Guided;450;450;7;241;0.206376;
Guided;450;450;7;251;0.214331;
Guided;450;450;7;261;0.241328;
Guided;450;450;7;271;0.233811;
Guided;450;450;7;281;0.241373;
Guided;450;450;7;291;0.249935;
Guided;450;450;7;301;0.256735;
Guided;450;450;7;311;0.267856;
Guided;450;450;7;321;0.276698;
Guided;450;450;7;331;0.296372;
Guided;450;450;7;341;0.291338;
Guided;450;450;7;351;0.355195;
Guided;450;450;7;361;0.308766;
Guided;450;450;7;371;0.336634;
Guided;450;450;7;381;0.360051;
Guided;450;450;7;391;0.349901;
Guided;450;450;7;401;0.344178;
Guided;450;450;7;411;0.352921;
Guided;450;450;7;421;0.384437;
Guided;450;450;7;431;0.390611;
Guided;450;450;7;441;0.396558;
Guided;450;450;8;1;0.056696;
Guided;450;450;8;11;0.0580542;
Guided;450;450;8;21;0.0613235;
Guided;450;450;8;31;0.0655687;
Guided;450;450;8;41;0.072776;
Guided;450;450;8;51;0.0787703;
Guided;450;450;8;61;0.0689743;
Guided;450;450;8;71;0.066557;
Guided;450;450;8;81;0.0866084;
Guided;450;450;8;91;0.0976511;
Guided;450;450;8;101;0.0895528;
Guided;450;450;8;111;0.1063;
Guided;450;450;8;121;0.108959;
Guided;450;450;8;131;0.113448;
Guided;450;450;8;141;0.131141;
Guided;450;450;8;151;0.130802;
Guided;450;450;8;161;0.14645;
Guided;450;450;8;171;0.172734;
Guided;450;450;8;181;0.190599;
Guided;450;450;8;191;0.183061;
Guided;450;450;8;201;0.17264;
Guided;450;450;8;211;0.184395;
Guided;450;450;8;221;0.189848;
Guided;450;450;8;231;0.212711;
Guided;450;450;8;241;0.204958;
Guided;450;450;8;251;0.218211;
Guided;450;450;8;261;0.224597;
Guided;450;450;8;271;0.23297;
Guided;450;450;8;281;0.239847;
Guided;450;450;8;291;0.251363;
Guided;450;450;8;301;0.258549;
Guided;450;450;8;311;0.266913;
Guided;450;450;8;321;0.274864;
Guided;450;450;8;331;0.282938;
Guided;450;450;8;341;0.291483;
Guided;450;450;8;351;0.331997;
Guided;450;450;8;361;0.310616;
Guided;450;450;8;371;0.328961;
Guided;450;450;8;381;0.332481;
Guided;450;450;8;391;0.335296;
Guided;450;450;8;401;0.342467;
Guided;450;450;8;411;0.369782;
Guided;450;450;8;421;0.380183;
Guided;450;450;8;431;0.388382;
Guided;450;450;8;441;0.379018;
Guided;460;460;1;1;0.438615;
Guided;460;460;1;11;0.437347;
Guided;460;460;1;21;0.424984;
Guided;460;460;1;31;0.481998;
Guided;460;460;1;41;0.441946;
Guided;460;460;1;51;0.42752;
Guided;460;460;1;61;0.434985;
Guided;460;460;1;71;0.434964;
Guided;460;460;1;81;0.426311;
Guided;460;460;1;91;0.431885;
Guided;460;460;1;101;0.435758;
Guided;460;460;1;111;0.42354;
Guided;460;460;1;121;0.420231;
Guided;460;460;1;131;0.425535;
Guided;460;460;1;141;0.438435;
Guided;460;460;1;151;0.427171;
Guided;460;460;1;161;0.430297;
Guided;460;460;1;171;0.432412;
Guided;460;460;1;181;0.419805;
Guided;460;460;1;191;0.427101;
Guided;460;460;1;201;0.416224;
Guided;460;460;1;211;0.427152;
Guided;460;460;1;221;0.427375;
Guided;460;460;1;231;0.42756;
Guided;460;460;1;241;0.426062;
Guided;460;460;1;251;0.427376;
Guided;460;460;1;261;0.426958;
Guided;460;460;1;271;0.427964;
Guided;460;460;1;281;0.425426;
Guided;460;460;1;291;0.421754;
Guided;460;460;1;301;0.427737;
Guided;460;460;1;311;0.422353;
Guided;460;460;1;321;0.41914;
Guided;460;460;1;331;0.427265;
Guided;460;460;1;341;0.425807;
Guided;460;460;1;351;0.432223;
Guided;460;460;1;361;0.420626;
Guided;460;460;1;371;0.426926;
Guided;460;460;1;381;0.42418;
Guided;460;460;1;391;0.426659;
Guided;460;460;1;401;0.422036;
Guided;460;460;1;411;0.424561;
Guided;460;460;1;421;0.426774;
Guided;460;460;1;431;0.433506;
Guided;460;460;1;441;0.422615;
Guided;460;460;1;451;0.426802;
Guided;460;460;2;1;0.22474;
Guided;460;460;2;11;0.213388;
Guided;460;460;2;21;0.251994;
Guided;460;460;2;31;0.256025;
Guided;460;460;2;41;0.22029;
Guided;460;460;2;51;0.231428;
Guided;460;460;2;61;0.220104;
Guided;460;460;2;71;0.223825;
Guided;460;460;2;81;0.262024;
Guided;460;460;2;91;0.231592;
Guided;460;460;2;101;0.225003;
Guided;460;460;2;111;0.250068;
Guided;460;460;2;121;0.241344;
Guided;460;460;2;131;0.23714;
Guided;460;460;2;141;0.236631;
Guided;460;460;2;151;0.240507;
Guided;460;460;2;161;0.237971;
Guided;460;460;2;171;0.241479;
Guided;460;460;2;181;0.243074;
Guided;460;460;2;191;0.238299;
Guided;460;460;2;201;0.238651;
Guided;460;460;2;211;0.227506;
Guided;460;460;2;221;0.21585;
Guided;460;460;2;231;0.239241;
Guided;460;460;2;241;0.226515;
Guided;460;460;2;251;0.229693;
Guided;460;460;2;261;0.236323;
Guided;460;460;2;271;0.245609;
Guided;460;460;2;281;0.258712;
Guided;460;460;2;291;0.264123;
Guided;460;460;2;301;0.28202;
Guided;460;460;2;311;0.286508;
Guided;460;460;2;321;0.288004;
Guided;460;460;2;331;0.304245;
Guided;460;460;2;341;0.311048;
Guided;460;460;2;351;0.325746;
Guided;460;460;2;361;0.331441;
Guided;460;460;2;371;0.343551;
Guided;460;460;2;381;0.350452;
Guided;460;460;2;391;0.353229;
Guided;460;460;2;401;0.3686;
Guided;460;460;2;411;0.370753;
Guided;460;460;2;421;0.397087;
Guided;460;460;2;431;0.405509;
Guided;460;460;2;441;0.40706;
Guided;460;460;2;451;0.414294;
Guided;460;460;3;1;0.16611;
Guided;460;460;3;11;0.17255;
Guided;460;460;3;21;0.152778;
Guided;460;460;3;31;0.173563;
Guided;460;460;3;41;0.161706;
Guided;460;460;3;51;0.16868;
Guided;460;460;3;61;0.173254;
Guided;460;460;3;71;0.147975;
Guided;460;460;3;81;0.156387;
Guided;460;460;3;91;0.171548;
Guided;460;460;3;101;0.180531;
Guided;460;460;3;111;0.173711;
Guided;460;460;3;121;0.174296;
Guided;460;460;3;131;0.176608;
Guided;460;460;3;141;0.1463;
Guided;460;460;3;151;0.175804;
Guided;460;460;3;161;0.185624;
Guided;460;460;3;171;0.159829;
Guided;460;460;3;181;0.171307;
Guided;460;460;3;191;0.209973;
Guided;460;460;3;201;0.194979;
Guided;460;460;3;211;0.215929;
Guided;460;460;3;221;0.244201;
Guided;460;460;3;231;0.219452;
Guided;460;460;3;241;0.214509;
Guided;460;460;3;251;0.223586;
Guided;460;460;3;261;0.247274;
Guided;460;460;3;271;0.245708;
Guided;460;460;3;281;0.258478;
Guided;460;460;3;291;0.259252;
Guided;460;460;3;301;0.268181;
Guided;460;460;3;311;0.277771;
Guided;460;460;3;321;0.285937;
Guided;460;460;3;331;0.295354;
Guided;460;460;3;341;0.303661;
Guided;460;460;3;351;0.313068;
Guided;460;460;3;361;0.321504;
Guided;460;460;3;371;0.346457;
Guided;460;460;3;381;0.339503;
Guided;460;460;3;391;0.348414;
Guided;460;460;3;401;0.373937;
Guided;460;460;3;411;0.367019;
Guided;460;460;3;421;0.375603;
Guided;460;460;3;431;0.3842;
Guided;460;460;3;441;0.401254;
Guided;460;460;3;451;0.401503;
Guided;460;460;4;1;0.106532;
Guided;460;460;4;11;0.117247;
Guided;460;460;4;21;0.118424;
Guided;460;460;4;31;0.117066;
Guided;460;460;4;41;0.131405;
