method;N;M;threads;chunkSize;ExecutingTime;
Dynamic;450;450;6;291;0.260037;
Dynamic;450;450;6;301;0.269447;
Dynamic;450;450;6;311;0.271534;
Dynamic;450;450;6;321;0.302191;
Dynamic;450;450;6;331;0.284559;
Dynamic;450;450;6;341;0.343757;
Dynamic;450;450;6;351;0.311671;
Dynamic;450;450;6;361;0.339986;
Dynamic;450;450;6;371;0.322512;
Dynamic;450;450;6;381;0.346864;
Dynamic;450;450;6;391;0.353327;
Dynamic;450;450;6;401;0.3774;
Dynamic;450;450;6;411;0.381429;
Dynamic;450;450;6;421;0.368692;
Dynamic;450;450;6;431;0.39723;
Dynamic;450;450;6;441;0.379164;
Dynamic;450;450;7;1;0.0567866;
Dynamic;450;450;7;11;0.0577466;
Dynamic;450;450;7;21;0.0616677;
Dynamic;450;450;7;31;0.0683489;
Dynamic;450;450;7;41;0.0705738;
Dynamic;450;450;7;51;0.0894159;
Dynamic;450;450;7;61;0.0722042;
Dynamic;450;450;7;71;0.0655198;
Dynamic;450;450;7;81;0.072776;
Dynamic;450;450;7;91;0.0960508;
Dynamic;450;450;7;101;0.0868892;
Dynamic;450;450;7;111;0.0970352;
Dynamic;450;450;7;121;0.105287;
Dynamic;450;450;7;131;0.133021;
Dynamic;450;450;7;141;0.124003;
Dynamic;450;450;7;151;0.129479;
Dynamic;450;450;7;161;0.151731;
Dynamic;450;450;7;171;0.15189;
Dynamic;450;450;7;181;0.161142;
Dynamic;450;450;7;191;0.1648;
Dynamic;450;450;7;201;0.176536;
Dynamic;450;450;7;211;0.193396;
Dynamic;450;450;7;221;0.192803;
Dynamic;450;450;7;231;0.198434;
Dynamic;450;450;7;241;0.211758;
Dynamic;450;450;7;251;0.216675;
Dynamic;450;450;7;261;0.227374;
Dynamic;450;450;7;271;0.240578;
Dynamic;450;450;7;281;0.259395;
Dynamic;450;450;7;291;0.251437;
Dynamic;450;450;7;301;0.267977;
Dynamic;450;450;7;311;0.278835;
Dynamic;450;450;7;321;0.276279;
Dynamic;450;450;7;331;0.285529;
Dynamic;450;450;7;341;0.291118;
Dynamic;450;450;7;351;0.334236;
Dynamic;450;450;7;361;0.312288;
Dynamic;450;450;7;371;0.326437;
Dynamic;450;450;7;381;0.332364;
Dynamic;450;450;7;391;0.338965;
Dynamic;450;450;7;401;0.347984;
Dynamic;450;450;7;411;0.35756;
Dynamic;450;450;7;421;0.360716;
Dynamic;450;450;7;431;0.373786;
Dynamic;450;450;7;441;0.39758;
Dynamic;450;450;8;1;0.0506606;
Dynamic;450;450;8;11;0.0607335;
Dynamic;450;450;8;21;0.0606138;
Dynamic;450;450;8;31;0.0553168;
Dynamic;450;450;8;41;0.0835261;
Dynamic;450;450;8;51;0.080602;
Dynamic;450;450;8;61;0.0613954;
Dynamic;450;450;8;71;0.0661371;
Dynamic;450;450;8;81;0.0727482;
Dynamic;450;450;8;91;0.0795116;
Dynamic;450;450;8;101;0.0924574;
Dynamic;450;450;8;111;0.10008;
Dynamic;450;450;8;121;0.106593;
Dynamic;450;450;8;131;0.116734;
Dynamic;450;450;8;141;0.125737;
Dynamic;450;450;8;151;0.140771;
Dynamic;450;450;8;161;0.176542;
Dynamic;450;450;8;171;0.155411;
Dynamic;450;450;8;181;0.160943;
Dynamic;450;450;8;191;0.164948;
Dynamic;450;450;8;201;0.173421;
Dynamic;450;450;8;211;0.182449;
Dynamic;450;450;8;221;0.190607;
Dynamic;450;450;8;231;0.202261;
Dynamic;450;450;8;241;0.222882;
Dynamic;450;450;8;251;0.222808;
Dynamic;450;450;8;261;0.225535;
Dynamic;450;450;8;271;0.238072;
Dynamic;450;450;8;281;0.241938;
Dynamic;450;450;8;291;0.247919;
Dynamic;450;450;8;301;0.260703;
Dynamic;450;450;8;311;0.275146;
Dynamic;450;450;8;321;0.281673;
Dynamic;450;450;8;331;0.284123;
Dynamic;450;450;8;341;0.30632;
Dynamic;450;450;8;351;0.316155;
Dynamic;450;450;8;361;0.3223;
Dynamic;450;450;8;371;0.317032;
Dynamic;450;450;8;381;0.330736;
Dynamic;450;450;8;391;0.338533;
Dynamic;450;450;8;401;0.346205;
Dynamic;450;450;8;411;0.37276;
Dynamic;450;450;8;421;0.36567;
Dynamic;450;450;8;431;0.377333;
Dynamic;450;450;8;441;0.382115;
Dynamic;460;460;1;1;0.412866;
Dynamic;460;460;1;11;0.416292;
Dynamic;460;460;1;21;0.416232;
Dynamic;460;460;1;31;0.413888;
Dynamic;460;460;1;41;0.41115;
Dynamic;460;460;1;51;0.438679;
Dynamic;460;460;1;61;0.430599;
Dynamic;460;460;1;71;0.412299;
Dynamic;460;460;1;81;0.414425;
Dynamic;460;460;1;91;0.41334;
Dynamic;460;460;1;101;0.414602;
Dynamic;460;460;1;111;0.410686;
Dynamic;460;460;1;121;0.416644;
Dynamic;460;460;1;131;0.417399;
Dynamic;460;460;1;141;0.415791;
Dynamic;460;460;1;151;0.413756;
Dynamic;460;460;1;161;0.415467;
Dynamic;460;460;1;171;0.415659;
Dynamic;460;460;1;181;0.415332;
Dynamic;460;460;1;191;0.416453;
Dynamic;460;460;1;201;0.414114;
Dynamic;460;460;1;211;0.431708;
Dynamic;460;460;1;221;0.440429;
Dynamic;460;460;1;231;0.437469;
Dynamic;460;460;1;241;0.413962;
Dynamic;460;460;1;251;0.41512;
Dynamic;460;460;1;261;0.4473;
Dynamic;460;460;1;271;0.435259;
Dynamic;460;460;1;281;0.440009;
Dynamic;460;460;1;291;0.415057;
Dynamic;460;460;1;301;0.440546;
Dynamic;460;460;1;311;0.415974;
Dynamic;460;460;1;321;0.41686;
Dynamic;460;460;1;331;0.432944;
Dynamic;460;460;1;341;0.431479;
Dynamic;460;460;1;351;0.417527;
Dynamic;460;460;1;361;0.411905;
Dynamic;460;460;1;371;0.415397;
Dynamic;460;460;1;381;0.412802;
Dynamic;460;460;1;391;0.4149;
Dynamic;460;460;1;401;0.416569;
Dynamic;460;460;1;411;0.417122;
Dynamic;460;460;1;421;0.411262;
Dynamic;460;460;1;431;0.414337;
Dynamic;460;460;1;441;0.418553;
Dynamic;460;460;1;451;0.413599;
Dynamic;460;460;2;1;0.213288;
Dynamic;460;460;2;11;0.210671;
Dynamic;460;460;2;21;0.207201;
Dynamic;460;460;2;31;0.220354;
Dynamic;460;460;2;41;0.224579;
Dynamic;460;460;2;51;0.227842;
Dynamic;460;460;2;61;0.218426;
Dynamic;460;460;2;71;0.227383;
Dynamic;460;460;2;81;0.217079;
Dynamic;460;460;2;91;0.243942;
Dynamic;460;460;2;101;0.234983;
Dynamic;460;460;2;111;0.211292;
Dynamic;460;460;2;121;0.22018;
Dynamic;460;460;2;131;0.232594;
Dynamic;460;460;2;141;0.250143;
Dynamic;460;460;2;151;0.26854;
Dynamic;460;460;2;161;0.265338;
Dynamic;460;460;2;171;0.256495;
Dynamic;460;460;2;181;0.253901;
Dynamic;460;460;2;191;0.243162;
Dynamic;460;460;2;201;0.237777;
Dynamic;460;460;2;211;0.225043;
Dynamic;460;460;2;221;0.215744;
Dynamic;460;460;2;231;0.208886;
Dynamic;460;460;2;241;0.215239;
Dynamic;460;460;2;251;0.224023;
Dynamic;460;460;2;261;0.238049;
Dynamic;460;460;2;271;0.243698;
Dynamic;460;460;2;281;0.256883;
Dynamic;460;460;2;291;0.261259;
Dynamic;460;460;2;301;0.276297;
Dynamic;460;460;2;311;0.285552;
Dynamic;460;460;2;321;0.294984;
Dynamic;460;460;2;331;0.29866;
Dynamic;460;460;2;341;0.306712;
Dynamic;460;460;2;351;0.31727;
Dynamic;460;460;2;361;0.328386;
Dynamic;460;460;2;371;0.336356;
Dynamic;460;460;2;381;0.341227;
Dynamic;460;460;2;391;0.352205;
Dynamic;460;460;2;401;0.358535;
Dynamic;460;460;2;411;0.370669;
Dynamic;460;460;2;421;0.377688;
Dynamic;460;460;2;431;0.389525;
Dynamic;460;460;2;441;0.406601;
Dynamic;460;460;2;451;0.4092;
Dynamic;460;460;3;1;0.138492;
Dynamic;460;460;3;11;0.138329;
Dynamic;460;460;3;21;0.147099;
Dynamic;460;460;3;31;0.140196;
Dynamic;460;460;3;41;0.14715;
Dynamic;460;460;3;51;0.144493;
Dynamic;460;460;3;61;0.163155;
Dynamic;460;460;3;71;0.156152;
Dynamic;460;460;3;81;0.146146;
Dynamic;460;460;3;91;0.161432;
Dynamic;460;460;3;101;0.179117;
Dynamic;460;460;3;111;0.197156;
Dynamic;460;460;3;121;0.200142;
Dynamic;460;460;3;131;0.176281;
Dynamic;460;460;3;141;0.157936;
Dynamic;460;460;3;151;0.140596;
Dynamic;460;460;3;161;0.148256;
Dynamic;460;460;3;171;0.154986;
Dynamic;460;460;3;181;0.166156;
Dynamic;460;460;3;191;0.173854;
Dynamic;460;460;3;201;0.185002;
Dynamic;460;460;3;211;0.189865;
Dynamic;460;460;3;221;0.202474;
Dynamic;460;460;3;231;0.210707;
Dynamic;460;460;3;241;0.215367;
Dynamic;460;460;3;251;0.224482;
Dynamic;460;460;3;261;0.233932;
Dynamic;460;460;3;271;0.243627;
Dynamic;460;460;3;281;0.25042;
Dynamic;460;460;3;291;0.260186;
Dynamic;460;460;3;301;0.269816;
Dynamic;460;460;3;311;0.280664;
Dynamic;460;460;3;321;0.285539;
Dynamic;460;460;3;331;0.29771;
Dynamic;460;460;3;341;0.305308;
Dynamic;460;460;3;351;0.313732;
Dynamic;460;460;3;361;0.323187;
Dynamic;460;460;3;371;0.33614;
Dynamic;460;460;3;381;0.344505;
Dynamic;460;460;3;391;0.353103;
Dynamic;460;460;3;401;0.361212;
Dynamic;460;460;3;411;0.37284;
Dynamic;460;460;3;421;0.378305;
Dynamic;460;460;3;431;0.390996;
Dynamic;460;460;3;441;0.393204;
Dynamic;460;460;3;451;0.4109;
Dynamic;460;460;4;1;0.105164;
Dynamic;460;460;4;11;0.107755;
Dynamic;460;460;4;21;0.113575;
Dynamic;460;460;4;31;0.113285;
Dynamic;460;460;4;41;0.117397;
Dynamic;460;460;4;51;0.140844;
Dynamic;460;460;4;61;0.112365;
Dynamic;460;460;4;71;0.13083;
Dynamic;460;460;4;81;0.145682;
Dynamic;460;460;4;91;0.164607;
Dynamic;460;460;4;101;0.142049;
Dynamic;460;460;4;111;0.113286;
Dynamic;460;460;4;121;0.116225;
Dynamic;460;460;4;131;0.122153;
Dynamic;460;460;4;141;0.13273;
Dynamic;460;460;4;151;0.138667;
Dynamic;460;460;4;161;0.145236;
Dynamic;460;460;4;171;0.155887;
Dynamic;460;460;4;181;0.174767;
Dynamic;460;460;4;191;0.171445;
Dynamic;460;460;4;201;0.180318;
Dynamic;460;460;4;211;0.191144;
Dynamic;460;460;4;221;0.205041;
Dynamic;460;460;4;231;0.205455;
Dynamic;460;460;4;241;0.21728;
Dynamic;460;460;4;251;0.229169;
Dynamic;460;460;4;261;0.232952;
Dynamic;460;460;4;271;0.242457;
Dynamic;460;460;4;281;0.263526;
Dynamic;460;460;4;291;0.260936;
Dynamic;460;460;4;301;0.273844;
Dynamic;460;460;4;311;0.278302;
Dynamic;460;460;4;321;0.288568;
Dynamic;460;460;4;331;0.29774;
Dynamic;460;460;4;341;0.306461;
Dynamic;460;460;4;351;0.317079;
Dynamic;460;460;4;361;0.32642;
Dynamic;460;460;4;371;0.335197;
Dynamic;460;460;4;381;0.352298;
Dynamic;460;460;4;391;0.351632;
Dynamic;460;460;4;401;0.363221;
Dynamic;460;460;4;411;0.373962;
Dynamic;460;460;4;421;0.379974;
Dynamic;460;460;4;431;0.388785;
Dynamic;460;460;4;441;0.39571;
Dynamic;460;460;4;451;0.406732;
Dynamic;460;460;5;1;0.083231;
Dynamic;460;460;5;11;0.0880783;
Dynamic;460;460;5;21;0.0935272;
Dynamic;460;460;5;31;0.090148;
Dynamic;460;460;5;41;0.11119;
Dynamic;460;460;5;51;0.0979483;
Dynamic;460;460;5;61;0.109586;
Dynamic;460;460;5;71;0.130869;
Dynamic;460;460;5;81;0.123911;
Dynamic;460;460;5;91;0.0916126;
Dynamic;460;460;5;101;0.0927053;
Dynamic;460;460;5;111;0.106456;
Dynamic;460;460;5;121;0.115422;
Dynamic;460;460;5;131;0.131751;
Dynamic;460;460;5;141;0.137099;
Dynamic;460;460;5;151;0.149621;
Dynamic;460;460;5;161;0.147847;
Dynamic;460;460;5;171;0.163199;
Dynamic;460;460;5;181;0.171836;
Dynamic;460;460;5;191;0.174303;
Dynamic;460;460;5;201;0.191381;
Dynamic;460;460;5;211;0.190533;
Dynamic;460;460;5;221;0.201156;
Dynamic;460;460;5;231;0.233626;
Dynamic;460;460;5;241;0.231494;
Dynamic;460;460;5;251;0.235195;
Dynamic;460;460;5;261;0.234349;
Dynamic;460;460;5;271;0.243242;
Dynamic;460;460;5;281;0.259024;
Dynamic;460;460;5;291;0.261346;
Dynamic;460;460;5;301;0.27124;
Dynamic;460;460;5;311;0.279724;
Dynamic;460;460;5;321;0.291483;
Dynamic;460;460;5;331;0.299129;
Dynamic;460;460;5;341;0.307164;
Dynamic;460;460;5;351;0.316531;
Dynamic;460;460;5;361;0.325535;
Dynamic;460;460;5;371;0.334434;
Dynamic;460;460;5;381;0.355514;
Dynamic;460;460;5;391;0.350251;
Dynamic;460;460;5;401;0.360705;
Dynamic;460;460;5;411;0.370313;
Dynamic;460;460;5;421;0.378883;
Dynamic;460;460;5;431;0.384913;
Dynamic;460;460;5;441;0.401037;
Dynamic;460;460;5;451;0.408617;
Dynamic;460;460;6;1;0.0705051;
Dynamic;460;460;6;11;0.0729248;
Dynamic;460;460;6;21;0.0750791;
Dynamic;460;460;6;31;0.0837555;
Dynamic;460;460;6;41;0.0756583;
Dynamic;460;460;6;51;0.099714;
Dynamic;460;460;6;61;0.110925;
Dynamic;460;460;6;71;0.0992473;
Dynamic;460;460;6;81;0.0755104;
Dynamic;460;460;6;91;0.0862388;
Dynamic;460;460;6;101;0.0948318;
Dynamic;460;460;6;111;0.103314;
Dynamic;460;460;6;121;0.115236;
Dynamic;460;460;6;131;0.136362;
Dynamic;460;460;6;141;0.129251;
Dynamic;460;460;6;151;0.137616;
Dynamic;460;460;6;161;0.149845;
Dynamic;460;460;6;171;0.16002;
Dynamic;460;460;6;181;0.167975;
Dynamic;460;460;6;191;0.173226;
Dynamic;460;460;6;201;0.17963;
Dynamic;460;460;6;211;0.192045;
Dynamic;460;460;6;221;0.202469;
Dynamic;460;460;6;231;0.212346;
Dynamic;460;460;6;241;0.214992;
Dynamic;460;460;6;251;0.225186;
Dynamic;460;460;6;261;0.233164;
Dynamic;460;460;6;271;0.243318;
Dynamic;460;460;6;281;0.252073;
Dynamic;460;460;6;291;0.270761;
Dynamic;460;460;6;301;0.270295;
Dynamic;460;460;6;311;0.281167;
Dynamic;460;460;6;321;0.287767;
Dynamic;460;460;6;331;0.297293;
Dynamic;460;460;6;341;0.306731;
Dynamic;460;460;6;351;0.315881;
Dynamic;460;460;6;361;0.323013;
Dynamic;460;460;6;371;0.333038;
Dynamic;460;460;6;381;0.344614;
Dynamic;460;460;6;391;0.351931;
Dynamic;460;460;6;401;0.363601;
Dynamic;460;460;6;411;0.370026;
Dynamic;460;460;6;421;0.395143;
Dynamic;460;460;6;431;0.406145;
Dynamic;460;460;6;441;0.399657;
Dynamic;460;460;6;451;0.40653;
Dynamic;460;460;7;1;0.059657;
Dynamic;460;460;7;11;0.0595924;
Dynamic;460;460;7;21;0.0736648;
Dynamic;460;460;7;31;0.0792494;
Dynamic;460;460;7;41;0.0787885;
Dynamic;460;460;7;51;0.0994976;
Dynamic;460;460;7;61;0.0852592;
Dynamic;460;460;7;71;0.0693323;
Dynamic;460;460;7;81;0.0789143;
Dynamic;460;460;7;91;0.0941743;
Dynamic;460;460;7;101;0.104789;
Dynamic;460;460;7;111;0.10232;
Dynamic;460;460;7;121;0.113039;
Dynamic;460;460;7;131;0.123278;
Dynamic;460;460;7;141;0.128776;
Dynamic;460;460;7;151;0.144432;
Dynamic;460;460;7;161;0.145578;
Dynamic;460;460;7;171;0.155666;
Dynamic;460;460;7;181;0.164228;
Dynamic;460;460;7;191;0.17413;
Dynamic;460;460;7;201;0.186538;
Dynamic;460;460;7;211;0.193874;
Dynamic;460;460;7;221;0.198687;
Dynamic;460;460;7;231;0.22535;
Dynamic;460;460;7;241;0.216428;
Dynamic;460;460;7;251;0.224694;
Dynamic;460;460;7;261;0.246504;
Dynamic;460;460;7;271;0.242853;
Dynamic;460;460;7;281;0.252233;
Dynamic;460;460;7;291;0.262045;
Dynamic;460;460;7;301;0.274435;
Dynamic;460;460;7;311;0.27967;
Dynamic;460;460;7;321;0.302965;
Dynamic;460;460;7;331;0.300826;
Dynamic;460;460;7;341;0.307869;
Dynamic;460;460;7;351;0.331302;
Dynamic;460;460;7;361;0.333211;
Dynamic;460;460;7;371;0.340272;
Dynamic;460;460;7;381;0.343059;
Dynamic;460;460;7;391;0.35571;
Dynamic;460;460;7;401;0.381325;
Dynamic;460;460;7;411;0.37251;
Dynamic;460;460;7;421;0.388923;
Dynamic;460;460;7;431;0.393276;
Dynamic;460;460;7;441;0.40014;
Dynamic;460;460;7;451;0.431281;
Dynamic;460;460;8;1;0.0549494;
Dynamic;460;460;8;11;0.0590848;
Dynamic;460;460;8;21;0.0609695;
Dynamic;460;460;8;31;0.0615522;
Dynamic;460;460;8;41;0.0748347;
Dynamic;460;460;8;51;0.0938391;
Dynamic;460;460;8;61;0.0573533;
Dynamic;460;460;8;71;0.0810949;
Dynamic;460;460;8;81;0.0824203;
Dynamic;460;460;8;91;0.0936303;
Dynamic;460;460;8;101;0.0922266;
Dynamic;460;460;8;111;0.102413;
Dynamic;460;460;8;121;0.113149;
Dynamic;460;460;8;131;0.121059;
Dynamic;460;460;8;141;0.129776;
Dynamic;460;460;8;151;0.138184;
Dynamic;460;460;8;161;0.147851;
Dynamic;460;460;8;171;0.157174;
Dynamic;460;460;8;181;0.167899;
Dynamic;460;460;8;191;0.174864;
Dynamic;460;460;8;201;0.183184;
Dynamic;460;460;8;211;0.192761;
Dynamic;460;460;8;221;0.203618;
Dynamic;460;460;8;231;0.215615;
Dynamic;460;460;8;241;0.219187;
Dynamic;460;460;8;251;0.232061;
Dynamic;460;460;8;261;0.240566;
Dynamic;460;460;8;271;0.250741;
Dynamic;460;460;8;281;0.256221;
Dynamic;460;460;8;291;0.267199;
Dynamic;460;460;8;301;0.274791;
Dynamic;460;460;8;311;0.295001;
Dynamic;460;460;8;321;0.295511;
Dynamic;460;460;8;331;0.305441;
Dynamic;460;460;8;341;0.311672;
Dynamic;460;460;8;351;0.361402;
Dynamic;460;460;8;361;0.325447;
Dynamic;460;460;8;371;0.334375;
Dynamic;460;460;8;381;0.343665;
Dynamic;460;460;8;391;0.354219;
Dynamic;460;460;8;401;0.362998;
Dynamic;460;460;8;411;0.378383;
Dynamic;460;460;8;421;0.377983;
Dynamic;460;460;8;431;0.394159;
Dynamic;460;460;8;441;0.397996;
Dynamic;460;460;8;451;0.405525;
Dynamic;470;470;1;1;0.453977;
Dynamic;470;470;1;11;0.443929;
Dynamic;470;470;1;21;0.43885;
Dynamic;470;470;1;31;0.438423;
Dynamic;470;470;1;41;0.437511;
Dynamic;470;470;1;51;0.443866;
Dynamic;470;470;1;61;0.435875;
Dynamic;470;470;1;71;0.438628;
Dynamic;470;470;1;81;0.442954;
Dynamic;470;470;1;91;0.444338;
Dynamic;470;470;1;101;0.442586;
Dynamic;470;470;1;111;0.440329;
Dynamic;470;470;1;121;0.444308;
Dynamic;470;470;1;131;0.440264;
Dynamic;470;470;1;141;0.436654;
Dynamic;470;470;1;151;0.439541;
Dynamic;470;470;1;161;0.436857;
Dynamic;470;470;1;171;0.44089;
Dynamic;470;470;1;181;0.446689;
Dynamic;470;470;1;191;0.466697;
Dynamic;470;470;1;201;0.458739;
Dynamic;470;470;1;211;0.46783;
Dynamic;470;470;1;221;0.45818;
Dynamic;470;470;1;231;0.457629;
Dynamic;470;470;1;241;0.460457;
Dynamic;470;470;1;251;0.465301;
Dynamic;470;470;1;261;0.444743;
Dynamic;470;470;1;271;0.443747;
Dynamic;470;470;1;281;0.436502;
Dynamic;470;470;1;291;0.440164;
Dynamic;470;470;1;301;0.440079;
Dynamic;470;470;1;311;0.455616;
Dynamic;470;470;1;321;0.461407;
Dynamic;470;470;1;331;0.463929;
Dynamic;470;470;1;341;0.461829;
Dynamic;470;470;1;351;0.464379;
Dynamic;470;470;1;361;0.464405;
Dynamic;470;470;1;371;0.460646;
Dynamic;470;470;1;381;0.467443;
Dynamic;470;470;1;391;0.457824;
Dynamic;470;470;1;401;0.459252;
Dynamic;470;470;1;411;0.441619;
Dynamic;470;470;1;421;0.439712;
Dynamic;470;470;1;431;0.463466;
Dynamic;470;470;1;441;0.464967;
Dynamic;470;470;1;451;0.466698;
Dynamic;470;470;1;461;0.460418;
Dynamic;470;470;2;1;0.225716;
Dynamic;470;470;2;11;0.22358;
Dynamic;470;470;2;21;0.225242;
Dynamic;470;470;2;31;0.229544;
Dynamic;470;470;2;41;0.228865;
Dynamic;470;470;2;51;0.23688;
Dynamic;470;470;2;61;0.226857;
Dynamic;470;470;2;71;0.242917;
Dynamic;470;470;2;81;0.225292;
Dynamic;470;470;2;91;0.253484;
Dynamic;470;470;2;101;0.25726;
Dynamic;470;470;2;111;0.231454;
Dynamic;470;470;2;121;0.223963;
Dynamic;470;470;2;131;0.246329;
Dynamic;470;470;2;141;0.261587;
Dynamic;470;470;2;151;0.280131;
Dynamic;470;470;2;161;0.286147;
Dynamic;470;470;2;171;0.277536;
Dynamic;470;470;2;181;0.267846;
Dynamic;470;470;2;191;0.260994;
Dynamic;470;470;2;201;0.252865;
Dynamic;470;470;2;211;0.242176;
Dynamic;470;470;2;221;0.230764;
Dynamic;470;470;2;231;0.221505;
Dynamic;470;470;2;241;0.225692;
Dynamic;470;470;2;251;0.237225;
Dynamic;470;470;2;261;0.245191;
Dynamic;470;470;2;271;0.254744;
Dynamic;470;470;2;281;0.2671;
Dynamic;470;470;2;291;0.286946;
Dynamic;470;470;2;301;0.297838;
Dynamic;470;470;2;311;0.296945;
Dynamic;470;470;2;321;0.29988;
Dynamic;470;470;2;331;0.326275;
Dynamic;470;470;2;341;0.318313;
Dynamic;470;470;2;351;0.328629;
Dynamic;470;470;2;361;0.337085;
Dynamic;470;470;2;371;0.35105;
Dynamic;470;470;2;381;0.357313;
Dynamic;470;470;2;391;0.363601;
Dynamic;470;470;2;401;0.392468;
Dynamic;470;470;2;411;0.389934;
Dynamic;470;470;2;421;0.393816;
Dynamic;470;470;2;431;0.407071;
Dynamic;470;470;2;441;0.413085;
Dynamic;470;470;2;451;0.444801;
Dynamic;470;470;2;461;0.430436;
Dynamic;470;470;3;1;0.147778;
Dynamic;470;470;3;11;0.15137;
Dynamic;470;470;3;21;0.155727;
Dynamic;470;470;3;31;0.149295;
Dynamic;470;470;3;41;0.154808;
Dynamic;470;470;3;51;0.152525;
Dynamic;470;470;3;61;0.170011;
Dynamic;470;470;3;71;0.172689;
Dynamic;470;470;3;81;0.154332;
Dynamic;470;470;3;91;0.171232;
Dynamic;470;470;3;101;0.187804;
Dynamic;470;470;3;111;0.206173;
Dynamic;470;470;3;121;0.211366;
Dynamic;470;470;3;131;0.192566;
Dynamic;470;470;3;141;0.174143;
Dynamic;470;470;3;151;0.156402;
Dynamic;470;470;3;161;0.157553;
Dynamic;470;470;3;171;0.160848;
Dynamic;470;470;3;181;0.174805;
Dynamic;470;470;3;191;0.185446;
Dynamic;470;470;3;201;0.198006;
Dynamic;470;470;3;211;0.206604;
Dynamic;470;470;3;221;0.209133;
Dynamic;470;470;3;231;0.22365;
Dynamic;470;470;3;241;0.234481;
Dynamic;470;470;3;251;0.243913;
Dynamic;470;470;3;261;0.242598;
Dynamic;470;470;3;271;0.251327;
Dynamic;470;470;3;281;0.266176;
Dynamic;470;470;3;291;0.289349;
Dynamic;470;470;3;301;0.295937;
Dynamic;470;470;3;311;0.289493;
Dynamic;470;470;3;321;0.305412;
Dynamic;470;470;3;331;0.309644;
Dynamic;470;470;3;341;0.337554;
Dynamic;470;470;3;351;0.330326;
Dynamic;470;470;3;361;0.344351;
Dynamic;470;470;3;371;0.349837;
Dynamic;470;470;3;381;0.37364;
Dynamic;470;470;3;391;0.366041;
Dynamic;470;470;3;401;0.38201;
Dynamic;470;470;3;411;0.395447;
Dynamic;470;470;3;421;0.413568;
Dynamic;470;470;3;431;0.42349;
Dynamic;470;470;3;441;0.437392;
Dynamic;470;470;3;451;0.446032;
Dynamic;470;470;3;461;0.433158;
Dynamic;470;470;4;1;0.110581;
Dynamic;470;470;4;11;0.113686;
Dynamic;470;470;4;21;0.1224;
Dynamic;470;470;4;31;0.120699;
Dynamic;470;470;4;41;0.119838;
Dynamic;470;470;4;51;0.144678;
Dynamic;470;470;4;61;0.118067;
Dynamic;470;470;4;71;0.135792;
Dynamic;470;470;4;81;0.161663;
Dynamic;470;470;4;91;0.172159;
Dynamic;470;470;4;101;0.157256;
Dynamic;470;470;4;111;0.128215;
Dynamic;470;470;4;121;0.143162;
Dynamic;470;470;4;131;0.128184;
Dynamic;470;470;4;141;0.134628;
Dynamic;470;470;4;151;0.14871;
Dynamic;470;470;4;161;0.151943;
Dynamic;470;470;4;171;0.161431;
Dynamic;470;470;4;181;0.173383;
Dynamic;470;470;4;191;0.180451;
Dynamic;470;470;4;201;0.189991;
Dynamic;470;470;4;211;0.209388;
Dynamic;470;470;4;221;0.212002;
Dynamic;470;470;4;231;0.216393;
Dynamic;470;470;4;241;0.22948;
Dynamic;470;470;4;251;0.241217;
Dynamic;470;470;4;261;0.247476;
Dynamic;470;470;4;271;0.259948;
Dynamic;470;470;4;281;0.266092;
Dynamic;470;470;4;291;0.273534;
Dynamic;470;470;4;301;0.284299;
Dynamic;470;470;4;311;0.296183;
Dynamic;470;470;4;321;0.30483;
Dynamic;470;470;4;331;0.31573;
Dynamic;470;470;4;341;0.348987;
Dynamic;470;470;4;351;0.331315;
Dynamic;470;470;4;361;0.34339;
Dynamic;470;470;4;371;0.358563;
Dynamic;470;470;4;381;0.361965;
Dynamic;470;470;4;391;0.372893;
Dynamic;470;470;4;401;0.417874;
Dynamic;470;470;4;411;0.407832;
Dynamic;470;470;4;421;0.410874;
Dynamic;470;470;4;431;0.411942;
Dynamic;470;470;4;441;0.419086;
Dynamic;470;470;4;451;0.418366;
Dynamic;470;470;4;461;0.435191;
Dynamic;470;470;5;1;0.0883087;
Dynamic;470;470;5;11;0.0922363;
Dynamic;470;470;5;21;0.0980461;
Dynamic;470;470;5;31;0.0965592;
Dynamic;470;470;5;41;0.115573;
Dynamic;470;470;5;51;0.0976017;
Dynamic;470;470;5;61;0.118587;
Dynamic;470;470;5;71;0.133518;
Dynamic;470;470;5;81;0.139365;
Dynamic;470;470;5;91;0.0986112;
Dynamic;470;470;5;101;0.101514;
Dynamic;470;470;5;111;0.122625;
Dynamic;470;470;5;121;0.113255;
Dynamic;470;470;5;131;0.124755;
Dynamic;470;470;5;141;0.145814;
Dynamic;470;470;5;151;0.142325;
Dynamic;470;470;5;161;0.154527;
Dynamic;470;470;5;171;0.159694;
Dynamic;470;470;5;181;0.17127;
Dynamic;470;470;5;191;0.180437;
Dynamic;470;470;5;201;0.188511;
Dynamic;470;470;5;211;0.208792;
Dynamic;470;470;5;221;0.209397;
Dynamic;470;470;5;231;0.221994;
Dynamic;470;470;5;241;0.231615;
Dynamic;470;470;5;251;0.238106;
Dynamic;470;470;5;261;0.250813;
Dynamic;470;470;5;271;0.253543;
Dynamic;470;470;5;281;0.26421;
Dynamic;470;470;5;291;0.273902;
Dynamic;470;470;5;301;0.284663;
Dynamic;470;470;5;311;0.302275;
Dynamic;470;470;5;321;0.315662;
